Time,Analog,Pressure(Kpa)
2.556541926,125,-113.87
2.560753813,125,-113.87
2.564895042,125,-113.87
2.569072587,125,-113.87
2.577109121,126,-113.5264
2.58124364,126,-113.5264
2.585422369,126,-113.5264
2.593403245,126,-113.5264
2.597612764,126,-113.5264
2.601762282,127,-113.1828
2.605914564,126,-113.5264
2.613869781,125,-113.87
2.6180868,125,-113.87
2.622239477,125,-113.87
2.62639768,126,-113.5264
2.634343028,126,-113.5264
2.63861018,126,-113.5264
2.642800751,127,-113.1828
2.650775706,126,-113.5264
2.654944172,126,-113.5264
2.659090532,126,-113.5264
2.66330992,125,-113.87
2.671228821,125,-113.87
2.675388603,125,-113.87
2.67955549,125,-113.87
2.683721588,125,-113.87
2.691692595,126,-113.5264
2.695943562,126,-113.5264
2.700174397,127,-113.1828
2.708068429,126,-113.5264
2.712265317,126,-113.5264
2.716435756,126,-113.5264
2.720641723,125,-113.87
2.728546019,125,-113.87
2.732756722,125,-113.87
2.736870319,125,-113.87
2.741276814,125,-113.87
2.749055187,126,-113.5264
2.753240232,126,-113.5264
2.757676728,126,-113.5264
2.765425495,126,-113.5264
2.769616856,126,-113.5264
2.773812954,125,-113.87
2.777946683,125,-113.87
2.785948875,125,-113.87
2.790081419,125,-113.87
2.79428028,125,-113.87
2.798436115,125,-113.87
2.806375542,126,-113.5264
2.81059493,126,-113.5264
2.814733396,126,-113.5264
2.822760851,126,-113.5264
2.826958528,126,-113.5264
2.831110809,126,-113.5264
2.835295065,126,-113.5264
2.84323923,125,-113.87
2.847357958,125,-113.87
2.851597478,125,-113.87
2.855803049,125,-113.87
2.86372274,126,-113.5264
2.867890811,125,-113.87
2.872112962,126,-113.5264
2.88011397,126,-113.5264
2.884294278,126,-113.5264
2.888489192,126,-113.5264
2.89263042,126,-113.5264
2.900576164,126,-113.5264
2.904765157,125,-113.87
2.908954149,125,-113.87
2.913092615,125,-113.87
2.921047043,125,-113.87
2.925227351,126,-113.5264
2.929396212,126,-113.5264
2.933580862,126,-113.5264
2.941643844,126,-113.5264
2.945803231,126,-113.5264
2.950034856,126,-113.5264
2.957982178,126,-113.5264
2.96213446,125,-113.87
2.96627411,125,-113.87
2.970450076,125,-113.87
2.97841082,125,-113.87
2.982620734,125,-113.87
2.986744594,126,-113.5264
2.990962402,126,-113.5264
2.999017095,126,-113.5264
3.003202929,127,-113.1828
3.007456659,127,-113.1828
3.015289507,127,-113.1828
3.019499816,129,-112.4956
3.023633544,129,-112.4956
3.027805563,129,-112.4956
3.035767886,131,-111.8084
3.039898062,131,-111.8084
3.044123371,133,-111.1212
3.04835539,134,-110.7776
3.056225738,136,-110.0904
3.060574996,136,-110.0904
3.064987806,137,-109.7468
3.072733811,138,-109.4032
3.076809513,138,-109.4032
3.080979558,139,-109.0596
3.085175261,140,-108.716
3.093128505,140,-108.716
3.097268944,141,-108.3724
3.101435042,143,-107.6852
3.105595218,144,-107.3416
3.11359662,144,-107.3416
3.117759165,146,-106.6544
3.122023948,147,-106.3108
3.129951928,148,-105.9672
3.134137763,149,-105.6236
3.138275045,151,-104.9364
3.14248259,151,-104.9364
3.150427544,151,-104.9364
3.154630747,152,-104.5928
3.158810266,153,-104.2492
3.162966495,154,-103.9056
3.170946187,156,-103.2184
3.175108337,157,-102.8748
3.179226276,158,-102.5312
3.187279389,160,-101.844
3.191517724,161,-101.5004
3.195664085,162,-101.1568
3.199814787,163,-100.8132
3.207772373,164,-100.4696
3.211950313,165,-100.126
3.216103384,167,-99.4388
3.220344088,167,-99.4388
3.228270094,169,-98.7516
3.232486719,170,-98.408
3.236672159,171,-98.0644
3.24462856,172,-97.7208
3.248799395,173,-97.3772
3.253057072,174,-97.0336
3.257257513,174,-97.0336
3.265193782,175,-96.69
3.269378433,175,-96.69
3.27354532,175,-96.69
3.277729576,176,-96.3464
3.285635056,177,-96.0028
3.289881286,178,-95.6592
3.29404462,180,-94.972
3.298239534,180,-94.972
3.306293831,181,-94.6284
3.310573614,181,-94.6284
3.314511946,182,-94.2848
3.322468742,183,-93.9412
3.326647077,183,-93.9412
3.330832912,183,-93.9412
3.334976114,184,-93.5976
3.342968832,185,-93.254
3.347152298,186,-92.9104
3.35127379,188,-92.2232
3.355454493,188,-92.2232
3.363499711,189,-91.8796
3.367650414,190,-91.536
3.371842959,191,-91.1924
3.379794624,191,-91.1924
3.38396309,191,-91.1924
3.388127214,192,-90.8488
3.392268443,192,-90.8488
3.400228397,193,-90.5052
3.404482917,193,-90.5052
3.408648225,194,-90.1616
3.412787875,194,-90.1616
3.420742303,194,-90.1616
3.425016559,194,-90.1616
3.429207526,194,-90.1616
3.437147743,194,-90.1616
3.441300814,194,-90.1616
3.445513491,194,-90.1616
3.449649588,194,-90.1616
3.457619411,195,-89.818
3.461808404,196,-89.4744
3.465959106,196,-89.4744
3.470158757,196,-89.4744
3.478121869,197,-89.1308
3.482247308,197,-89.1308
3.486524328,197,-89.1308
3.494468888,198,-88.7872
3.498703275,198,-88.7872
3.50282832,199,-88.4436
3.507000339,200,-88.1
3.514943714,200,-88.1
3.519169812,200,-88.1
3.523335515,200,-88.1
3.527525692,201,-87.7564
3.535454856,201,-87.7564
3.53958148,201,-87.7564
3.543811525,201,-87.7564
3.551829507,202,-87.4128
3.555972314,202,-87.4128
3.560135649,202,-87.4128
3.564322668,202,-87.4128
3.572297622,202,-87.4128
3.576481483,203,-87.0692
3.580661002,203,-87.0692
3.58484131,203,-87.0692
3.592789027,203,-87.0692
3.596953151,203,-87.0692
3.601128328,203,-87.0692
3.609172757,203,-87.0692
3.613332144,204,-86.7256
3.61749982,205,-86.382
3.621675392,205,-86.382
3.629650346,205,-86.382
3.633803417,205,-86.382
3.63797741,205,-86.382
3.64217706,205,-86.382
3.65012162,205,-86.382
3.654310612,205,-86.382
3.658504737,206,-86.0384
3.666492323,206,-86.0384
3.670698684,207,-85.6948
3.674871887,206,-86.0384
3.6790218,207,-85.6948
3.68696557,207,-85.6948
3.691149036,207,-85.6948
3.695313555,207,-85.6948
3.699477679,208,-85.3512
3.707471186,208,-85.3512
3.711633336,208,-85.3512
3.715816013,208,-85.3512
3.719960005,208,-85.3512
3.728030092,207,-85.6948
3.732189084,208,-85.3512
3.736376892,208,-85.3512
3.744321847,208,-85.3512
3.748560182,209,-85.0076
3.75265641,210,-84.664
3.756818166,210,-84.664
3.76480812,210,-84.664
3.769049219,210,-84.664
3.773454924,210,-84.664
3.777350624,210,-84.664
3.78526242,210,-84.664
3.789535887,210,-84.664
3.793730011,210,-84.664
3.801666676,211,-84.3204
3.805819747,211,-84.3204
3.810142952,212,-83.9768
3.814169311,211,-84.3204
3.822147818,211,-84.3204
3.826342732,211,-84.3204
3.830513961,212,-83.9768
3.8346169,212,-83.9768
3.842618697,212,-83.9768
3.846803742,213,-83.6332
3.851057077,212,-83.9768
3.859046637,211,-84.3204
3.863207998,211,-84.3204
3.867348437,211,-84.3204
3.871480192,211,-84.3204
3.87946541,212,-83.9768
3.883654797,212,-83.9768
3.887820895,212,-83.9768
3.891995677,212,-83.9768
3.899975368,211,-84.3204
3.904154887,211,-84.3204
3.908307958,211,-84.3204
3.916326729,212,-83.9768
3.920569406,212,-83.9768
3.924698398,212,-83.9768
3.928864496,212,-83.9768
3.936782213,212,-83.9768
3.941043048,212,-83.9768
3.945171645,212,-83.9768
3.949359059,211,-84.3204
3.957280723,211,-84.3204
3.961492216,211,-84.3204
3.965638971,212,-83.9768
3.973704716,212,-83.9768
3.97789213,212,-83.9768
3.982006911,212,-83.9768
3.986177351,213,-83.6332
3.994172437,213,-83.6332
3.998356693,213,-83.6332
4.002566212,212,-83.9768
4.006637177,211,-84.3204
4.014647263,211,-84.3204
4.018833887,211,-84.3204
4.023070249,211,-84.3204
4.031062967,212,-83.9768
4.035177748,212,-83.9768
4.039350161,212,-83.9768
4.043595207,212,-83.9768
4.051546872,212,-83.9768
4.055701917,212,-83.9768
4.060033411,212,-83.9768
4.064081481,211,-84.3204
4.072040251,211,-84.3204
4.07623477,211,-84.3204
4.080570211,211,-84.3204
4.084637624,211,-84.3204
4.092580209,211,-84.3204
4.096662227,212,-83.9768
4.10079043,212,-83.9768
4.108826174,212,-83.9768
4.112989903,211,-84.3204
4.117133106,211,-84.3204
4.121360783,211,-84.3204
4.129338106,210,-84.664
4.133507756,210,-84.664
4.137629643,210,-84.664
4.14184982,210,-84.664
4.149813722,210,-84.664
4.15413061,209,-85.0076
4.158291971,210,-84.664
4.16619153,209,-85.0076
4.170392365,208,-85.3512
4.174582542,207,-85.6948
4.178736797,206,-86.0384
4.186668725,205,-86.382
4.19086048,203,-87.0692
4.19503842,202,-87.4128
4.199190702,200,-88.1
4.207140788,199,-88.4436
4.211291885,197,-89.1308
4.215548378,194,-90.1616
4.223558465,191,-91.1924
4.227709957,189,-91.8796
4.231948292,187,-92.5668
4.236147153,184,-93.5976
4.244028949,182,-94.2848
4.248200178,179,-95.3156
4.252333117,177,-96.0028
4.256524478,174,-97.0336
4.264489959,170,-98.408
4.268682504,166,-99.7824
4.272823338,163,-100.8132
4.280884346,160,-101.844
4.285062286,157,-102.8748
4.289178646,156,-103.2184
4.293490009,154,-103.9056
4.30130983,153,-104.2492
4.305590797,152,-104.5928
4.309760842,150,-105.28
4.313890229,149,-105.6236
4.321843078,148,-105.9672
4.326037202,147,-106.3108
4.33018001,146,-106.6544
4.338213781,144,-107.3416
4.342418958,144,-107.3416
4.346611503,143,-107.6852
4.350712863,141,-108.3724
4.358690581,139,-109.0596
4.362879573,138,-109.4032
4.36709304,137,-109.7468
4.371246111,136,-110.0904
4.379135012,136,-110.0904
4.38335282,136,-110.0904
4.38750747,135,-110.434
4.39552782,134,-110.7776
4.399723129,134,-110.7776
4.40390699,133,-111.1212
4.408075061,132,-111.4648
4.416028305,132,-111.4648
4.420224402,132,-111.4648
4.424375105,132,-111.4648
4.428532124,132,-111.4648
4.436569052,132,-111.4648
4.440716202,132,-111.4648
4.444910327,130,-112.152
4.449076424,130,-112.152
4.45709559,129,-112.4956
4.461285767,128,-112.8392
4.465441206,128,-112.8392
4.473365634,128,-112.8392
4.477555416,128,-112.8392
4.481728224,127,-113.1828
4.4858884,127,-113.1828
4.493884276,127,-113.1828
4.498036163,126,-113.5264
4.50220305,126,-113.5264
4.506373095,126,-113.5264
4.514341339,125,-113.87
4.518582832,125,-113.87
4.522754851,126,-113.5264
4.530733358,126,-113.5264
4.534959851,125,-113.87
4.539094764,124,-114.2136
4.543274283,124,-114.2136
4.551203447,123,-114.5572
4.55539994,123,-114.5572
4.559640643,122,-114.9008
4.563699766,122,-114.9008
4.5716763,122,-114.9008
4.575959635,123,-114.5572
4.580171128,122,-114.9008
4.588064371,122,-114.9008
4.592284943,122,-114.9008
4.596390251,122,-114.9008
4.600559111,122,-114.9008
4.608517881,122,-114.9008
4.612723453,124,-114.2136
4.616880077,124,-114.2136
4.621028806,125,-113.87
4.62901955,125,-113.87
4.633206174,125,-113.87
4.637423983,126,-113.5264
4.645382753,125,-113.87
4.649606877,125,-113.87
4.653769817,124,-114.2136
4.657948941,124,-114.2136
4.66593929,124,-114.2136
4.670054466,125,-113.87
4.674228064,126,-113.5264
4.678380346,126,-113.5264
4.686351747,126,-113.5264
4.690645346,125,-113.87
4.694722627,125,-113.87
4.70275403,124,-114.2136
4.706930785,124,-114.2136
4.711096093,125,-113.87
4.715314692,125,-113.87
4.723214645,126,-113.5264
4.727405611,126,-113.5264
4.731569735,126,-113.5264
4.735720043,125,-113.87
4.74367684,124,-114.2136
4.747828727,124,-114.2136
4.752112852,125,-113.87
4.760101622,124,-114.2136
4.764274036,125,-113.87
4.768413291,126,-113.5264
4.772583731,125,-113.87
4.780570922,126,-113.5264
4.784768994,125,-113.87
4.789152593,125,-113.87
4.793110268,124,-114.2136
4.801041011,125,-113.87
4.805267899,125,-113.87
4.809475839,126,-113.5264
4.813569304,126,-113.5264
4.821606233,126,-113.5264
4.825853253,125,-113.87
4.829956192,125,-113.87
4.837954436,125,-113.87
4.842100796,125,-113.87
4.846260183,125,-113.87
4.850446018,125,-113.87
4.858366103,125,-113.87
4.862577991,126,-113.5264
4.866778431,126,-113.5264
4.870874265,125,-113.87
4.878878825,125,-113.87
4.883121502,125,-113.87
4.88725602,125,-113.87
4.895232949,124,-114.2136
4.899443257,125,-113.87
4.903629881,125,-113.87
4.907766373,125,-113.87
4.915721985,126,-113.5264
4.919897557,125,-113.87
4.92407826,125,-113.87
4.928250673,124,-114.2136
4.936178259,124,-114.2136
4.940454489,125,-113.87
4.944605192,125,-113.87
4.952585673,125,-113.87
4.95680585,126,-113.5264
4.960961289,125,-113.87
4.965099755,125,-113.87
4.973064841,125,-113.87
4.977245544,125,-113.87
4.981418747,126,-113.5264
4.985558792,127,-113.1828
4.993540062,128,-112.8392
4.997774844,129,-112.4956
5.001991469,130,-112.152
5.009935634,130,-112.152
5.014117126,131,-111.8084
5.018257565,132,-111.4648
5.022438663,133,-111.1212
5.030413618,134,-110.7776
5.034593926,136,-110.0904
5.038728049,137,-109.7468
5.043072965,138,-109.4032
5.051000945,139,-109.0596
5.055157174,140,-108.716
5.059318535,141,-108.3724
5.067254805,142,-108.0288
5.071463139,144,-107.3416
5.075701475,145,-106.998
5.079767703,146,-106.6544
5.087742262,147,-106.3108
5.091945466,148,-105.9672
5.096236302,150,-105.28
5.100405557,150,-105.28
5.108305116,152,-104.5928
5.112539898,153,-104.2492
5.116732444,156,-103.2184
5.124633582,157,-102.8748
5.128809942,158,-102.5312
5.132978014,159,-102.1876
5.137164638,161,-101.5004
5.14508946,162,-101.1568
5.14930569,163,-100.8132
5.153461129,165,-100.126
5.157589332,168,-99.0952
5.165563497,169,-98.7516
5.169764332,172,-97.7208
5.17395964,173,-97.3772
5.178100869,174,-97.0336
5.186098718,176,-96.3464
5.190298369,178,-95.6592
5.194454203,180,-94.972
5.202429553,182,-94.2848
5.20664144,184,-93.5976
5.210773985,187,-92.5668
5.214936135,188,-92.2232
5.222942274,189,-91.8796
5.227124556,191,-91.1924
5.231275259,192,-90.8488
5.235469777,194,-90.1616
5.243423416,196,-89.4744
5.24764833,197,-89.1308
5.251823112,199,-88.4436
5.259758987,200,-88.1
5.263973243,201,-87.7564
5.268114472,201,-87.7564
5.272281359,202,-87.4128
5.280236576,203,-87.0692
5.284443727,204,-86.7256
5.288559692,204,-86.7256
5.292739211,206,-86.0384
5.300714166,207,-85.6948
5.305027502,207,-85.6948
5.309234652,207,-85.6948
5.317099079,207,-85.6948
5.32129044,208,-85.3512
5.325558776,208,-85.3512
5.32964553,209,-85.0076
5.337592458,209,-85.0076
5.341818951,209,-85.0076
5.345953075,208,-85.3512
5.350167331,209,-85.0076
5.358075969,207,-85.6948
5.362315883,208,-85.3512
5.366483954,208,-85.3512
5.374474304,208,-85.3512
5.378651454,209,-85.0076
5.382794656,209,-85.0076
5.38695878,209,-85.0076
5.394915577,209,-85.0076
5.399089569,209,-85.0076
5.403249351,208,-85.3512
5.407441107,209,-85.0076
5.41541843,210,-84.664
5.419619659,210,-84.664
5.423750625,210,-84.664
5.431773343,210,-84.664
5.436028652,210,-84.664
5.440150538,210,-84.664
5.444245188,210,-84.664
5.452228037,211,-84.3204
5.456460846,211,-84.3204
5.46062418,211,-84.3204
5.464771725,211,-84.3204
5.472734443,211,-84.3204
5.476956593,211,-84.3204
5.481099007,211,-84.3204
5.489133567,211,-84.3204
5.493322954,211,-84.3204
5.497530894,212,-83.9768
5.501598701,212,-83.9768
5.509620235,212,-83.9768
5.513790675,212,-83.9768
5.517966641,213,-83.6332
5.522150897,213,-83.6332
5.530081246,211,-84.3204
5.534268659,211,-84.3204
5.538469889,212,-83.9768
5.542615855,212,-83.9768
5.550640941,213,-83.6332
5.554777038,213,-83.6332
5.559142085,213,-83.6332
5.567005723,213,-83.6332
5.571171426,212,-83.9768
5.575393182,211,-84.3204
5.579490595,211,-84.3204
5.587428443,212,-83.9768
5.591668752,212,-83.9768
5.595787086,213,-83.6332
5.599953578,213,-83.6332
5.608031955,213,-83.6332
5.612161342,213,-83.6332
5.616340071,213,-83.6332
5.624302789,212,-83.9768
5.628468097,212,-83.9768
5.632643668,211,-84.3204
5.636819239,212,-83.9768
5.64479301,212,-83.9768
5.648958318,212,-83.9768
5.653087704,212,-83.9768
5.657269592,213,-83.6332
5.66526902,212,-83.9768
5.669473013,212,-83.9768
5.67367069,211,-84.3204
5.681622354,212,-83.9768
5.685816084,212,-83.9768
5.689990866,213,-83.6332
5.69413841,212,-83.9768
5.702113365,213,-83.6332
5.706299989,213,-83.6332
5.710562403,212,-83.9768
5.714686264,213,-83.6332
5.722586217,211,-84.3204
5.72674442,211,-84.3204
5.730999334,211,-84.3204
5.73900271,211,-84.3204
5.743203545,211,-84.3204
5.747328195,211,-84.3204
5.751508108,211,-84.3204
5.759486221,212,-83.9768
5.763617581,212,-83.9768
5.767818021,212,-83.9768
5.771924908,211,-84.3204
5.779930257,211,-84.3204
5.784128723,210,-84.664
5.788271137,210,-84.664
5.796298592,209,-85.0076
5.800491926,210,-84.664
5.804657629,209,-85.0076
5.808850964,208,-85.3512
5.816833813,208,-85.3512
5.821055175,207,-85.6948
5.825237457,205,-86.382
5.829381054,205,-86.382
5.837274297,204,-86.7256
5.841560396,203,-87.0692
5.845684651,203,-87.0692
5.853655658,202,-87.4128
5.857848598,202,-87.4128
5.862041933,200,-88.1
5.86618474,199,-88.4436
5.874123379,197,-89.1308
5.878322635,195,-89.818
5.882488337,193,-90.5052
5.886656014,192,-90.8488
5.894615573,192,-90.8488
5.898802987,192,-90.8488
5.902970664,190,-91.536
5.911010356,189,-91.8796
5.915156321,188,-92.2232
5.919410841,187,-92.5668
5.923569044,185,-93.254
5.931484787,183,-93.9412
5.935675359,180,-94.972
5.939810272,179,-95.3156
5.944017028,176,-96.3464
5.952038956,173,-97.3772
5.9561265,170,-98.408
5.960300493,168,-99.0952
5.964447248,167,-99.4388
5.972515756,165,-100.126
5.97669488,164,-100.4696
5.980849925,163,-100.8132
5.988826853,163,-100.8132
5.993017425,163,-100.8132
5.997185101,163,-100.8132
6.00134212,162,-101.1568
6.009263784,162,-101.1568
6.013494225,161,-101.5004
6.017677296,159,-102.1876
6.021801551,158,-102.5312
6.029748479,155,-103.562
6.034081157,152,-104.5928
6.03818607,150,-105.28
6.046142077,147,-106.3108
6.050335412,146,-106.6544
6.054519272,144,-107.3416
6.058675502,144,-107.3416
6.066627956,142,-108.0288
6.070889975,141,-108.3724
6.075010678,140,-108.716
6.079218618,139,-109.0596
6.087163967,137,-109.7468
6.091375854,137,-109.7468
6.095504846,136,-110.0904
6.103498354,136,-110.0904
6.107799453,136,-110.0904
6.11192805,136,-110.0904
6.116019541,135,-110.434
6.123981469,134,-110.7776
6.128207568,133,-111.1212
6.132631826,131,-111.8084
6.136564237,131,-111.8084
6.144489454,130,-112.152
6.148683183,130,-112.152
6.152807438,130,-112.152
6.160885025,130,-112.152
6.16501757,130,-112.152
6.169183273,129,-112.4956
6.173382134,127,-113.1828
6.181352746,127,-113.1828
6.185511738,127,-113.1828
6.189669941,126,-113.5264
6.193830118,126,-113.5264
6.201824809,126,-113.5264
6.206017749,126,-113.5264
6.210150688,126,-113.5264
6.218177749,125,-113.87
6.222397926,125,-113.87
6.22656876,125,-113.87
6.23070841,124,-114.2136
6.23871376,124,-114.2136
6.242853804,123,-114.5572
6.247017534,124,-114.2136
6.251321001,124,-114.2136
6.259090295,123,-114.5572
6.263311262,123,-114.5572
6.267501439,124,-114.2136
6.275521394,123,-114.5572
6.279724992,123,-114.5572
6.283858326,123,-114.5572
6.288146398,123,-114.5572
6.296031352,123,-114.5572
6.300202976,124,-114.2136
6.304352494,124,-114.2136
6.30854425,125,-113.87
6.316470257,125,-113.87
6.320684513,126,-113.5264
6.325114692,125,-113.87
6.329236579,125,-113.87
6.337042189,125,-113.87
6.341304604,125,-113.87
6.345649914,124,-114.2136
6.353356839,124,-114.2136
6.357622016,124,-114.2136
6.361701271,125,-113.87
6.365872895,124,-114.2136
6.373841534,125,-113.87
6.378035658,125,-113.87
6.382172544,126,-113.5264
6.386367458,126,-113.5264
6.394297017,125,-113.87
6.398557458,125,-113.87
6.402750003,123,-114.5572
6.410686668,124,-114.2136
6.414865792,125,-113.87
6.41911518,125,-113.87
6.423210619,125,-113.87
6.431133073,126,-113.5264
6.435339829,126,-113.5264
6.439511847,125,-113.87
6.443669261,125,-113.87
6.451607504,125,-113.87
6.455823734,125,-113.87
6.460090096,125,-113.87
6.467982549,125,-113.87
6.47221299,125,-113.87
6.476379482,126,-113.5264
6.480541632,126,-113.5264
6.488528429,126,-113.5264
6.492718606,126,-113.5264
6.496863387,127,-113.1828
6.501028301,127,-113.1828
6.508973255,127,-113.1828
6.513166984,127,-113.1828
6.517336634,128,-112.8392
6.525397248,129,-112.4956
6.529580714,130,-112.152
6.533717601,131,-111.8084
6.537890804,132,-111.4648
6.545840495,133,-111.1212
6.550053566,133,-111.1212
6.554222822,134,-110.7776
6.558329314,135,-110.434
6.566328742,135,-110.434
6.570529972,137,-109.7468
6.574653042,138,-109.4032
6.582744051,140,-108.716
6.58690028,142,-108.0288
6.591215984,144,-107.3416
6.595328002,146,-106.6544
6.603172297,148,-105.9672
6.607465107,149,-105.6236
6.611560941,150,-105.28
6.615747959,151,-104.9364
6.62369094,153,-104.2492
