Time,Analog,Pressure(Kpa)
2.53304377758,118,-116.2752
2.54112333844,118,-116.2752
2.54525430406,119,-115.9316
2.54938961184,119,-115.9316
2.55348465602,120,-115.588
2.56161592796,118,-116.2752
2.56574018299,119,-115.9316
2.56984746414,119,-115.9316
2.57397329813,119,-115.9316
2.58211996498,118,-116.2752
2.58626277284,118,-116.2752
2.59036808029,118,-116.2752
2.59844250951,118,-116.2752
2.60261097554,118,-116.2752
2.6067624677,118,-116.2752
2.61084645913,119,-115.9316
2.61893312533,118,-116.2752
2.62306882785,120,-115.588
2.62719781977,119,-115.9316
2.63132089057,119,-115.9316
2.63939966194,119,-115.9316
2.64356378582,119,-115.9316
2.64770461997,119,-115.9316
2.65578891772,118,-116.2752
2.65993527825,118,-116.2752
2.66407216499,118,-116.2752
2.66817076184,118,-116.2752
