Time,loadcell_analog,loadcell_kg
0.343999862671 , -3.2784417e-05
0.598999977112 , -3.3081509e-05
0.855999946594 , -3.2923184e-05
1.11199998856 , -3.2808632e-05
1.3679997921 , -3.3183023e-05
1.62399983406 , -3.2973476e-05
1.87999987602 , -3.2850541e-05
2.13599991798 , -3.320165e-05
2.39199995995 , -3.2876618e-05
2.64800000191 , -3.2945536e-05
2.90399980545 , -3.3142976e-05
3.15999984741 , -3.2898039e-05
3.41599988937 , -3.2970682e-05
3.67199993134 , -3.3226795e-05
3.9279999733 , -3.2798387e-05
4.18400001526 , -3.3023767e-05
4.4399998188 , -3.3167191e-05
4.69499993324 , -3.2729469e-05
4.95199990273 , -3.309641e-05
5.20799994469 , -3.3071265e-05
5.46299982071 , -3.2735057e-05
5.72000002861 , -3.3121556e-05
5.97499990463 , -3.3057295e-05
6.23199987411 , -3.2816082e-05
6.48799991608 , -3.3180229e-05
6.74399995804 , -3.2995827e-05
6.99899983406 , -3.2837503e-05
7.25599980354 , -3.3224933e-05
7.5119998455 , -3.2880343e-05
7.76699995995 , -3.2844022e-05
8.02399992943 , -3.3224002e-05
8.27999997139 , -3.2883137e-05
8.53600001335 , -3.2947399e-05
8.79199981689 , -3.3194199e-05
9.04799985886 , -3.2856129e-05
9.30399990082 , -3.297627e-05
9.55999994278 , -3.3168122e-05
9.81599998474 , -3.2783486e-05
10.0720000267 , -3.3099204e-05
10.3269999027 , -3.3128075e-05
10.5839998722 , -3.2709911e-05
10.8399999142 , -3.3153221e-05
11.0959999561 , -3.3029355e-05
11.3519999981 , -3.2803975e-05
11.6079998016 , -3.3249147e-05
11.8639998436 , -3.3016317e-05
12.1199998856 , -3.2770447e-05
12.3759999275 , -3.3180229e-05
12.6319999695 , -3.2911077e-05
12.8880000114 , -3.287755e-05
13.143999815 , -3.3251941e-05
13.3999998569 , -3.2859854e-05
13.6559998989 , -3.2975338e-05
13.9119999409 , -3.3193268e-05
14.1679999828 , -3.2825395e-05
14.4240000248 , -3.2989308e-05
14.6789999008 , -3.3181161e-05
14.9359998703 , -3.2726675e-05
15.1919999123 , -3.3113174e-05
15.4479999542 , -3.3120625e-05
15.7039999962 , -3.2705255e-05
15.9599997997 , -3.3131801e-05
16.2149999142 , -3.3079647e-05
16.4719998837 , -3.2779761e-05
16.7279999256 , -3.3235177e-05
16.9839999676 , -3.3034012e-05
17.2400000095 , -3.2825395e-05
17.4959998131 , -3.3169053e-05
17.751999855 , -3.299769e-05
18.007999897 , -3.2791868e-05
18.263999939 , -3.3149496e-05
18.5199999809 , -3.2895245e-05
18.7760000229 , -3.2904558e-05
19.0319998264 , -3.3176504e-05
19.2879998684 , -3.2843091e-05
19.5429999828 , -3.2915734e-05
19.7999999523 , -3.3202581e-05
20.0559999943 , -3.2798387e-05
20.3119997978 , -3.3032149e-05
20.5669999123 , -3.3106655e-05
20.8239998817 , -3.2834709e-05
