Time,Analog,Pressure(Kpa)
3.828766837,113,-117.9932
3.835718227,113,-117.9932
3.838368125,114,-117.6496
3.847056376,114,-117.6496
3.849944697,114,-117.6496
3.852893808,114,-117.6496
3.858931373,113,-117.9932
3.865782499,113,-117.9932
3.870440444,113,-117.9932
3.874468777,113,-117.9932
3.882281888,113,-117.9932
3.886406538,114,-117.6496
3.893427008,114,-117.6496
3.89638125,114,-117.6496
3.903931858,114,-117.6496
3.906912943,114,-117.6496
3.913407224,114,-117.6496
3.916284491,113,-117.9932
3.926239862,113,-117.9932
3.929218578,113,-117.9932
3.932198084,113,-117.9932
3.938371046,113,-117.9932
3.943776235,114,-117.6496
3.948790632,114,-117.6496
3.952001061,114,-117.6496
3.959980752,114,-117.6496
3.964082902,114,-117.6496
3.970609157,114,-117.6496
3.973647479,114,-117.6496
3.981295193,114,-117.6496
3.984700624,113,-117.9932
3.992006098,113,-117.9932
3.995050736,113,-117.9932
4.003066744,113,-117.9932
4.005692956,113,-117.9932
4.009499839,114,-117.6496
4.017405319,114,-117.6496
4.024158155,114,-117.6496
4.026916606,115,-117.306
4.029669136,114,-117.6496
4.037757381,113,-117.9932
4.042337957,113,-117.9932
4.047851306,113,-117.9932
4.05039857,114,-117.6496
4.059152743,114,-117.6496
4.062521859,114,-117.6496
4.069184299,114,-117.6496
4.074509357,113,-117.9932
4.080545343,113,-117.9932
4.082946553,113,-117.9932
4.090877691,113,-117.9932
4.095098263,114,-117.6496
4.101744914,114,-117.6496
4.104533759,114,-117.6496
4.107729978,114,-117.6496
4.115654406,114,-117.6496
4.119888794,113,-117.9932
4.125774383,113,-117.9932
4.134154342,113,-117.9932
4.136919504,113,-117.9932
4.14024875,114,-117.6496
4.14754475,114,-117.6496
4.152320328,114,-117.6496
4.159417378,114,-117.6496
4.162015959,113,-117.9932
4.164973359,113,-117.9932
4.172485677,113,-117.9932
4.177288492,113,-117.9932
4.182283151,114,-117.6496
4.18896967,113,-117.9932
4.193779196,114,-117.6496
4.19757779,114,-117.6496
4.204061018,114,-117.6496
4.210058714,114,-117.6496
4.21505811,113,-117.9932
4.218134327,113,-117.9932
4.224863874,113,-117.9932
4.230298669,113,-117.9932
4.236293207,114,-117.6496
4.23915587,114,-117.6496
4.247738726,114,-117.6496
4.250859549,114,-117.6496
4.258209233,114,-117.6496
4.261171371,113,-117.9932
4.269356327,113,-117.9932
4.271952934,113,-117.9932
4.275650079,113,-117.9932
4.281440931,114,-117.6496
4.290358528,114,-117.6496
4.293349481,114,-117.6496
4.296172274,114,-117.6496
4.302676424,114,-117.6496
4.308233194,113,-117.9932
4.313713385,113,-117.9932
4.316653022,113,-117.9932
4.325035744,113,-117.9932
4.328661046,113,-117.9932
4.33526388,114,-117.6496
4.337991147,114,-117.6496
4.346011891,114,-117.6496
4.349075477,114,-117.6496
4.356324502,114,-117.6496
4.358529526,113,-117.9932
4.367317647,113,-117.9932
4.370036229,113,-117.9932
4.376876303,113,-117.9932
4.381855567,113,-117.9932
4.388265768,114,-117.6496
4.391606067,114,-117.6496
4.394517283,114,-117.6496
4.401830651,113,-117.9932
4.40625491,113,-117.9932
4.412228527,113,-117.9932
4.41525027,113,-117.9932
4.422483111,114,-117.6496
4.427121319,114,-117.6496
4.433700864,114,-117.6496
4.438835261,113,-117.9932
4.445053223,113,-117.9932
4.447927728,113,-117.9932
4.454684116,114,-117.6496
4.459540616,114,-117.6496
4.46570963,115,-117.306
4.468422291,114,-117.6496
4.47204404,113,-117.9932
4.480268077,113,-117.9932
4.486317089,114,-117.6496
4.489025013,114,-117.6496
4.497983662,114,-117.6496
4.500909484,113,-117.9932
4.507915349,113,-117.9932
4.510922881,113,-117.9932
4.518891125,113,-117.9932
4.521782603,114,-117.6496
4.528139119,114,-117.6496
4.531055861,113,-117.9932
4.539831351,114,-117.6496
4.542666776,113,-117.9932
4.54586339,113,-117.9932
4.553933082,113,-117.9932
4.558326945,114,-117.6496
4.563385947,113,-117.9932
4.566399795,114,-117.6496
4.575359234,114,-117.6496
4.578666375,114,-117.6496
4.585278683,114,-117.6496
4.588047397,113,-117.9932
4.596880124,113,-117.9932
4.599703707,114,-117.6496
4.606805889,113,-117.9932
4.611160278,114,-117.6496
4.61766798,114,-117.6496
4.620499063,114,-117.6496
4.624150813,114,-117.6496
4.631804054,114,-117.6496
4.635876992,114,-117.6496
4.641638239,114,-117.6496
4.644470901,113,-117.9932
4.652264669,113,-117.9932
4.656430372,113,-117.9932
4.662595833,113,-117.9932
4.665243362,114,-117.6496
4.673165026,114,-117.6496
4.676949409,114,-117.6496
4.683299609,114,-117.6496
4.688569798,113,-117.9932
4.694702101,113,-117.9932
4.69758529,113,-117.9932
4.704164045,113,-117.9932
4.709547129,113,-117.9932
4.715508509,114,-117.6496
4.71835854,114,-117.6496
4.721625812,113,-117.9932
4.730048403,114,-117.6496
4.736163338,114,-117.6496
4.738813235,114,-117.6496
4.74815202,114,-117.6496
4.751064814,114,-117.6496
4.758180417,114,-117.6496
4.761115712,113,-117.9932
4.769051192,113,-117.9932
4.771754774,113,-117.9932
4.775202048,113,-117.9932
4.781556985,113,-117.9932
4.787265731,113,-117.9932
4.792653158,114,-117.6496
4.795788981,114,-117.6496
4.803807752,114,-117.6496
4.808046087,114,-117.6496
4.814506814,114,-117.6496
4.817473294,114,-117.6496
4.82526193,114,-117.6496
4.82842578,113,-117.9932
4.834993483,113,-117.9932
4.837690354,113,-117.9932
4.846431896,114,-117.6496
4.84944377,114,-117.6496
4.852958545,114,-117.6496
4.860530864,114,-117.6496
4.864677619,114,-117.6496
4.869855438,114,-117.6496
4.87334337,114,-117.6496
4.881570959,113,-117.9932
4.885755609,114,-117.6496
4.892400286,113,-117.9932
4.895339529,113,-117.9932
4.903210666,113,-117.9932
4.905828194,113,-117.9932
4.913533936,114,-117.6496
4.917949509,114,-117.6496
4.925499328,114,-117.6496
4.928319753,114,-117.6496
4.931202152,114,-117.6496
4.938779603,113,-117.9932
4.942982411,113,-117.9932
4.948024834,113,-117.9932
4.951448424,113,-117.9932
4.960012726,113,-117.9932
4.963600528,114,-117.6496
4.970357706,114,-117.6496
4.975755396,114,-117.6496
4.981944937,114,-117.6496
4.984539175,114,-117.6496
4.991265958,115,-117.306
4.99630246,114,-117.6496
5.002458053,114,-117.6496
5.005159661,114,-117.6496
5.008848911,113,-117.9932
5.016734654,114,-117.6496
5.02080483,114,-117.6496
5.026163835,115,-117.306
5.029219131,114,-117.6496
5.037422246,114,-117.6496
5.041627028,113,-117.9932
5.047103271,113,-117.9932
5.056768113,113,-117.9932
5.059764987,114,-117.6496
5.062564491,114,-117.6496
5.068813242,114,-117.6496
5.073866718,114,-117.6496
5.080479026,114,-117.6496
5.083326294,114,-117.6496
5.086537513,113,-117.9932
5.094579178,113,-117.9932
5.098735802,113,-117.9932
5.103169139,113,-117.9932
5.112650031,113,-117.9932
5.115543484,114,-117.6496
5.122289609,114,-117.6496
5.125255299,114,-117.6496
5.133583152,114,-117.6496
5.136088179,114,-117.6496
5.13982243,113,-117.9932
5.146586713,113,-117.9932
5.151837165,113,-117.9932
5.158793687,113,-117.9932
5.161670955,113,-117.9932
5.169031297,114,-117.6496
5.172212121,114,-117.6496
5.180123522,114,-117.6496
5.18297,114,-117.6496
5.19244655,114,-117.6496
5.19532145,114,-117.6496
5.198182533,114,-117.6496
5.2039272,113,-117.9932
5.209448049,113,-117.9932
5.215335613,113,-117.9932
5.218130775,114,-117.6496
5.226641787,114,-117.6496
5.229758268,114,-117.6496
5.236483867,113,-117.9932
5.239295608,114,-117.6496
5.248214389,113,-117.9932
5.250974024,114,-117.6496
5.254324981,114,-117.6496
5.260230308,114,-117.6496
5.266342084,114,-117.6496
5.272033067,113,-117.9932
5.274596121,114,-117.6496
5.282877789,113,-117.9932
5.286936517,114,-117.6496
5.294216332,114,-117.6496
5.297242418,114,-117.6496
5.304380126,114,-117.6496
5.307652135,113,-117.9932
5.314294049,114,-117.6496
5.317136185,114,-117.6496
5.325732857,114,-117.6496
5.328724599,113,-117.9932
5.33489164,114,-117.6496
5.340248276,114,-117.6496
5.346436238,114,-117.6496
5.349309164,114,-117.6496
5.35641924,113,-117.9932
5.360241124,113,-117.9932
5.364544986,113,-117.9932
5.36954754,113,-117.9932
5.373387581,114,-117.6496
5.381218061,114,-117.6496
5.385400342,114,-117.6496
5.39162462,114,-117.6496
5.394649126,114,-117.6496
5.401585517,113,-117.9932
5.406011749,113,-117.9932
5.412702216,113,-117.9932
5.418008326,113,-117.9932
5.42426813,114,-117.6496
