2018-01-19 12:22:15.300000
3.94741101154e-07
StartTime,Signal recieved Time,elasped time,Analog,Pressure(Kpa)
3.94741101154e-07,2.10769879359,2.10768497765,196,-89.4744
3.94741101154e-07,2.1118747597,2.1118613385,196,-89.4744
3.94741101154e-07,2.11603967306,2.11602585712,196,-89.4744
3.94741101154e-07,2.12401265382,2.12399765366,195,-89.818
3.94741101154e-07,2.12823796257,2.12822177818,193,-90.5052
3.94741101154e-07,2.13234761217,2.13233340149,193,-90.5052
3.94741101154e-07,2.13652634147,2.13651252553,192,-90.8488
3.94741101154e-07,2.14447997992,2.14446497975,192,-90.8488
3.94741101154e-07,2.14867410412,2.14866107766,192,-90.8488
3.94741101154e-07,2.15285243867,2.15283862273,193,-90.5052
3.94741101154e-07,2.16084791967,2.16082660366,193,-90.5052
3.94741101154e-07,2.16504914921,2.16503572802,193,-90.5052
3.94741101154e-07,2.16922195739,2.1692085362,193,-90.5052
3.94741101154e-07,2.17339555506,2.1733825286,193,-90.5052
3.94741101154e-07,2.18134366713,2.18132827223,192,-90.8488
3.94741101154e-07,2.18555792312,2.18553858081,193,-90.5052
3.94741101154e-07,2.18971454692,2.18970073098,193,-90.5052
3.94741101154e-07,2.19390551319,2.19389209199,193,-90.5052
3.94741101154e-07,2.20181099322,2.20179480884,193,-90.5052
3.94741101154e-07,2.20610538166,2.20608248668,193,-90.5052
3.94741101154e-07,2.21017555716,2.210160557,193,-90.5052
3.94741101154e-07,2.21821485442,2.21819038048,192,-90.8488
3.94741101154e-07,2.22246226867,2.2224366105,192,-90.8488
3.94741101154e-07,2.22667849837,2.22664336642,193,-90.5052
3.94741101154e-07,2.23081735882,2.23079288487,193,-90.5052
3.94741101154e-07,2.23876349719,2.23872954945,193,-90.5052
3.94741101154e-07,2.24289525229,2.24287748894,193,-90.5052
3.94741101154e-07,2.24709766605,2.24707911322,193,-90.5052
3.94741101154e-07,2.25124718451,2.25123100012,194,-90.1616
3.94741101154e-07,2.25918266487,2.25916450677,193,-90.5052
3.94741101154e-07,2.26335349934,2.26333889392,193,-90.5052
3.94741101154e-07,2.26755749207,2.26754249191,194,-90.1616
3.94741101154e-07,2.27168727347,2.27167266805,193,-90.5052
3.94741101154e-07,2.27978065026,2.27976683433,193,-90.5052
3.94741101154e-07,2.28389582624,2.28388240505,193,-90.5052
3.94741101154e-07,2.28808166088,2.28806784494,193,-90.5052
3.94741101154e-07,2.29604003622,2.29602306235,193,-90.5052
3.94741101154e-07,2.30022271293,2.30020889699,193,-90.5052
3.94741101154e-07,2.30436670501,2.30435170485,193,-90.5052
3.94741101154e-07,2.30854701327,2.30853319733,193,-90.5052
3.94741101154e-07,2.31651762558,2.31649630957,193,-90.5052
3.94741101154e-07,2.32077767155,2.32076385561,192,-90.8488
3.94741101154e-07,2.32488416322,2.32487113677,193,-90.5052
3.94741101154e-07,2.32906565571,2.32904710288,194,-90.1616
3.94741101154e-07,2.33693087215,2.3369131088,193,-90.5052
3.94741101154e-07,2.34124420816,2.34122999748,193,-90.5052
3.94741101154e-07,2.34540596359,2.34539214765,194,-90.1616
3.94741101154e-07,2.3533678916,2.35335210196,194,-90.1616
3.94741101154e-07,2.35759951621,2.3575821476,194,-90.1616
3.94741101154e-07,2.36173877139,2.36172456071,194,-90.1616
3.94741101154e-07,2.36591118483,2.36589657941,194,-90.1616
3.94741101154e-07,2.3738506126,2.37383403347,194,-90.1616
3.94741101154e-07,2.37801078906,2.37799539416,194,-90.1616
3.94741101154e-07,2.38220175533,2.38218675517,194,-90.1616
3.94741101154e-07,2.38638482678,2.38636943188,194,-90.1616
3.94741101154e-07,2.39434478109,2.39432899144,194,-90.1616
3.94741101154e-07,2.3985160103,2.39850298385,194,-90.1616
3.94741101154e-07,2.4027503981,2.40273658216,194,-90.1616
3.94741101154e-07,2.41071074714,2.4106949575,194,-90.1616
3.94741101154e-07,2.41489539756,2.41488197636,194,-90.1616
3.94741101154e-07,2.41917044368,2.41914478551,195,-89.818
3.94741101154e-07,2.42328719863,2.42326864579,195,-89.818
3.94741101154e-07,2.431199784,2.43118162591,194,-90.1616
3.94741101154e-07,2.43539509242,2.43537969752,194,-90.1616
3.94741101154e-07,2.43956119,2.43954618984,194,-90.1616
3.94741101154e-07,2.44370478734,2.44368978718,194,-90.1616
3.94741101154e-07,2.45176579537,2.45174566357,195,-89.818
3.94741101154e-07,2.45586123429,2.45584702361,194,-90.1616
3.94741101154e-07,2.46008970097,2.46007509555,194,-90.1616
3.94741101154e-07,2.4680662344,2.46804965527,195,-89.818
3.94741101154e-07,2.4722335162,2.47221970027,195,-89.818
3.94741101154e-07,2.47639290319,2.47637750828,194,-90.1616
3.94741101154e-07,2.48057636938,2.4805621587,195,-89.818
3.94741101154e-07,2.48856711349,2.48854974488,194,-90.1616
3.94741101154e-07,2.49278531689,2.49277229044,194,-90.1616
3.94741101154e-07,2.4970236521,2.4970015466,194,-90.1616
3.94741101154e-07,2.50108830122,2.50107053787,194,-90.1616
3.94741101154e-07,2.50901075512,2.50899378125,194,-90.1616
3.94741101154e-07,2.51317645796,2.51316224728,193,-90.5052
3.94741101154e-07,2.51742584591,2.5174084773,194,-90.1616
3.94741101154e-07,2.52541659002,2.52539685297,194,-90.1616
3.94741101154e-07,2.52959926673,2.52958308234,193,-90.5052
3.94741101154e-07,2.53375352208,2.53374010088,194,-90.1616
3.94741101154e-07,2.53790106683,2.53788725089,193,-90.5052
3.94741101154e-07,2.54588825827,2.54587207388,194,-90.1616
3.94741101154e-07,2.55004567155,2.55003225035,194,-90.1616
3.94741101154e-07,2.55422834825,2.55421453231,194,-90.1616
3.94741101154e-07,2.55840115643,2.55838773524,194,-90.1616
3.94741101154e-07,2.56640216381,2.56637216349,194,-90.1616
3.94741101154e-07,2.57056668243,2.57055207701,194,-90.1616
3.94741101154e-07,2.57470317443,2.57468935849,194,-90.1616
3.94741101154e-07,2.58273299791,2.58271602404,194,-90.1616
3.94741101154e-07,2.58697843845,2.58696028036,194,-90.1616
3.94741101154e-07,2.5911172989,2.59110308822,194,-90.1616
3.94741101154e-07,2.59529365975,2.59527865959,194,-90.1616
3.94741101154e-07,2.60318729755,2.60317190264,195,-89.818
3.94741101154e-07,2.60735655306,2.60734273712,194,-90.1616
3.94741101154e-07,2.61156094053,2.61154751933,195,-89.818
3.94741101154e-07,2.61573651189,2.61572348544,194,-90.1616
3.94741101154e-07,2.62368422922,2.62366804484,194,-90.1616
3.94741101154e-07,2.62793874881,2.62792374865,194,-90.1616
3.94741101154e-07,2.63203418774,2.63202155602,194,-90.1616
3.94741101154e-07,2.63620739066,2.63619396946,194,-90.1616
3.94741101154e-07,2.64421984553,2.64420484537,194,-90.1616
3.94741101154e-07,2.64841120654,2.64839857483,194,-90.1616
3.94741101154e-07,2.65259664644,2.65258361998,194,-90.1616
3.94741101154e-07,2.66058699581,2.66057002194,194,-90.1616
3.94741101154e-07,2.66493743748,2.66491848991,194,-90.1616
3.94741101154e-07,2.66887695367,2.66886274299,194,-90.1616
3.94741101154e-07,2.67304936711,2.6730319985,194,-90.1616
3.94741101154e-07,2.68102590054,2.68100853193,194,-90.1616
3.94741101154e-07,2.68521370888,2.68520068243,194,-90.1616
3.94741101154e-07,2.6893829644,2.6893695432,194,-90.1616
3.94741101154e-07,2.69352971966,2.69351708795,194,-90.1616
3.94741101154e-07,2.7015149374,2.70149322664,194,-90.1616
3.94741101154e-07,2.70583419453,2.70582077333,194,-90.1616
3.94741101154e-07,2.70994779154,2.70991818596,194,-90.1616
3.94741101154e-07,2.71789985102,2.71788445612,195,-89.818
3.94741101154e-07,2.72206358016,2.72205015896,195,-89.818
3.94741101154e-07,2.72631138915,2.72629402054,195,-89.818
3.94741101154e-07,2.73039419636,2.73038077516,194,-90.1616
3.94741101154e-07,2.73837586142,2.73836086126,195,-89.818
3.94741101154e-07,2.74256524873,2.74255182753,195,-89.818
3.94741101154e-07,2.74674239906,2.74672621468,195,-89.818
3.94741101154e-07,2.7510059977,2.75098626064,195,-89.818
3.94741101154e-07,2.75888897749,2.7588506876,194,-90.1616
3.94741101154e-07,2.76307954902,2.76305783826,195,-89.818
3.94741101154e-07,2.76727919959,2.7672610415,195,-89.818
3.94741101154e-07,2.77519849556,2.77517994273,194,-90.1616
3.94741101154e-07,2.77938472494,2.7793689353,194,-90.1616
3.94741101154e-07,2.78359740197,2.78358200707,194,-90.1616
3.94741101154e-07,2.78776349955,2.78775007836,194,-90.1616
3.94741101154e-07,2.79569147983,2.79567569019,194,-90.1616
3.94741101154e-07,2.79986784068,2.79985402474,194,-90.1616
3.94741101154e-07,2.80407341237,2.80405999117,193,-90.5052
3.94741101154e-07,2.8082418784,2.80822924668,194,-90.1616
3.94741101154e-07,2.81617854298,2.81616275333,194,-90.1616
3.94741101154e-07,2.8203718777,2.82035806176,194,-90.1616
3.94741101154e-07,2.82460705497,2.82459402851,194,-90.1616
3.94741101154e-07,2.8325768778,2.8325614829,194,-90.1616
3.94741101154e-07,2.83678639691,2.83677337045,195,-89.818
3.94741101154e-07,2.84089683599,2.84088341479,195,-89.818
3.94741101154e-07,2.84504438074,2.8450305648,195,-89.818
3.94741101154e-07,2.85305249346,2.85303591433,195,-89.818
3.94741101154e-07,2.85719253813,2.85717832745,196,-89.4744
3.94741101154e-07,2.86141468895,2.86140126775,195,-89.818
3.94741101154e-07,2.86555789155,2.86554447035,195,-89.818
3.94741101154e-07,2.8735269249,2.87350718784,196,-89.4744
3.94741101154e-07,2.87776328639,2.87775025994,195,-89.818
3.94741101154e-07,2.88189425202,2.88188122556,195,-89.818
3.94741101154e-07,2.88992565446,2.8899106543,195,-89.818
3.94741101154e-07,2.89415806855,2.89413991046,195,-89.818
3.94741101154e-07,2.89827482349,2.89826100755,196,-89.4744
3.94741101154e-07,2.90243026306,2.90241684187,196,-89.4744
3.94741101154e-07,2.91039100685,2.91037561195,196,-89.4744
3.94741101154e-07,2.91459065743,2.91457684149,196,-89.4744
3.94741101154e-07,2.91874214959,2.91872951787,195,-89.818
3.94741101154e-07,2.92289956286,2.92288653641,196,-89.4744
3.94741101154e-07,2.93088991223,2.93087491207,197,-89.1308
3.94741101154e-07,2.93504614129,2.93503232535,198,-88.7872
3.94741101154e-07,2.93924066023,2.93922684429,198,-88.7872
3.94741101154e-07,2.94725272036,2.94723732546,198,-88.7872
3.94741101154e-07,2.95145434464,2.95143973922,199,-88.4436
3.94741101154e-07,2.95558254707,2.95556873114,199,-88.4436
3.94741101154e-07,2.95979917152,2.95978496084,200,-88.1
3.94741101154e-07,2.96773030972,2.9677137306,199,-88.4436
3.94741101154e-07,2.97193311823,2.97191930229,198,-88.7872
3.94741101154e-07,2.97610592641,2.97609250521,199,-88.4436
3.94741101154e-07,2.98024597107,2.98023254988,199,-88.4436
3.94741101154e-07,2.98822605718,2.98821066227,199,-88.4436
3.94741101154e-07,2.99240676018,2.99239412846,199,-88.4436
3.94741101154e-07,2.99657956836,2.99656535768,197,-89.1308
3.94741101154e-07,3.00075671869,3.00074053431,195,-89.818
3.94741101154e-07,3.00880351604,3.00878180528,196,-89.4744
3.94741101154e-07,3.0129281658,3.01291553409,195,-89.818
3.94741101154e-07,3.01711281622,3.01709544761,196,-89.4744
3.94741101154e-07,3.02507790216,3.02505579665,195,-89.818
3.94741101154e-07,3.02926847369,3.02925505249,195,-89.818
3.94741101154e-07,3.03347167693,3.03345470306,192,-90.8488
3.94741101154e-07,3.03764448511,3.03763106391,196,-89.4744
3.94741101154e-07,3.04556575479,3.04554996514,198,-88.7872
3.94741101154e-07,3.04977487915,3.04976145795,195,-89.818
3.94741101154e-07,3.05390742374,3.05389439728,194,-90.1616
3.94741101154e-07,3.05808220562,3.05806878443,198,-88.7872
3.94741101154e-07,3.06602715977,3.06601137012,199,-88.4436
3.94741101154e-07,3.07030536382,3.07029233736,196,-89.4744
3.94741101154e-07,3.07445843495,3.07444501375,197,-89.1308
3.94741101154e-07,3.08242865252,3.08240970495,200,-88.1
3.94741101154e-07,3.08659119743,3.08657738149,200,-88.1
3.94741101154e-07,3.09076321613,3.09074861071,200,-88.1
3.94741101154e-07,3.09493247164,3.09491983992,200,-88.1
3.94741101154e-07,3.10291413671,3.10289795232,198,-88.7872
3.94741101154e-07,3.10708970807,3.10707628688,199,-88.4436
3.94741101154e-07,3.11122580533,3.11121277887,195,-89.818
3.94741101154e-07,3.11540966626,3.11539703455,192,-90.8488
3.94741101154e-07,3.12338975236,3.12337514694,189,-91.8796
3.94741101154e-07,3.12765058781,3.12763716661,191,-91.1924
3.94741101154e-07,3.13182773814,3.13181471169,193,-90.5052
3.94741101154e-07,3.13974150774,3.13972611283,195,-89.818
3.94741101154e-07,3.1439083948,3.1438949736,188,-92.2232
3.94741101154e-07,3.14806738704,3.14805436059,193,-90.5052
3.94741101154e-07,3.15227216925,3.15225953754,192,-90.8488
3.94741101154e-07,3.16021475495,3.16019975479,195,-89.818
3.94741101154e-07,3.16444045844,3.16442703724,194,-90.1616
3.94741101154e-07,3.1686006349,3.16858800319,192,-90.8488
3.94741101154e-07,3.17282436468,3.17280620659,190,-91.536
3.94741101154e-07,3.18074918703,3.18071287085,190,-91.536
3.94741101154e-07,3.18495160079,3.184931469,189,-91.8796
3.94741101154e-07,3.18913190905,3.18911769838,188,-92.2232
3.94741101154e-07,3.19711475834,3.1970989687,189,-91.8796
3.94741101154e-07,3.20127690851,3.20126348732,193,-90.5052
3.94741101154e-07,3.20542208482,3.20540432147,194,-90.1616
3.94741101154e-07,3.20962055117,3.20960673523,197,-89.1308
3.94741101154e-07,3.21759353193,3.21757813703,195,-89.818
3.94741101154e-07,3.22175805055,3.22174344513,194,-90.1616
3.94741101154e-07,3.22589691099,3.22588270031,195,-89.818
3.94741101154e-07,3.23009932476,3.23008708778,197,-89.1308
3.94741101154e-07,3.23807467396,3.2380462526,195,-89.818
3.94741101154e-07,3.24228656151,3.24226366653,197,-89.1308
3.94741101154e-07,3.24652963361,3.24649726484,200,-88.1
3.94741101154e-07,3.25446511397,3.2544347189,194,-90.1616
3.94741101154e-07,3.25868765952,3.25866200135,187,-92.5668
3.94741101154e-07,3.26286757304,3.26284783599,203,-87.0692
3.94741101154e-07,3.26698630169,3.26696893309,197,-89.1308
3.94741101154e-07,3.2749107293,3.27489178173,203,-87.0692
3.94741101154e-07,3.27907761636,3.27906222146,200,-88.1
3.94741101154e-07,3.28337792592,3.28335384671,198,-88.7872
3.94741101154e-07,3.28742678539,3.28741139049,200,-88.1
3.94741101154e-07,3.29542700329,3.29540252934,201,-87.7564
3.94741101154e-07,3.2996116537,3.29959389036,200,-88.1
3.94741101154e-07,3.30379156722,3.30377656706,201,-87.7564
3.94741101154e-07,3.31177362703,3.3117570479,200,-88.1
3.94741101154e-07,3.31600919905,3.31599301466,200,-88.1
3.94741101154e-07,3.32013384881,3.32011924339,198,-88.7872
3.94741101154e-07,3.32430586751,3.32429205157,197,-89.1308
3.94741101154e-07,3.33226266389,3.3322464795,197,-89.1308
3.94741101154e-07,3.33644139318,3.33642836673,197,-89.1308
3.94741101154e-07,3.34061104343,3.34059762224,198,-88.7872
3.94741101154e-07,3.34478503584,3.34476727249,198,-88.7872
3.94741101154e-07,3.35278328003,3.35276393772,200,-88.1
3.94741101154e-07,3.35695845666,3.35694503546,204,-86.7256
3.94741101154e-07,3.36108113272,3.36106731678,203,-87.0692
3.94741101154e-07,3.36527288847,3.36525946727,205,-86.382
3.94741101154e-07,3.3733003435,3.37328652757,203,-87.0692
3.94741101154e-07,3.37747867806,3.37746486212,200,-88.1
3.94741101154e-07,3.38165701262,3.38164359142,199,-88.4436
3.94741101154e-07,3.38960354572,3.38958736134,197,-89.1308
3.94741101154e-07,3.39380753845,3.39379372251,201,-87.7564
3.94741101154e-07,3.3979349514,3.39792192495,206,-86.0384
3.94741101154e-07,3.40209236468,3.40207933822,202,-87.4128
3.94741101154e-07,3.41007955612,3.41006179277,202,-87.4128
3.94741101154e-07,3.41426499602,3.41425118008,199,-88.4436
3.94741101154e-07,3.41842911989,3.41841609344,200,-88.1
3.94741101154e-07,3.42260469126,3.4225916648,202,-87.4128
3.94741101154e-07,3.43054806644,3.4305322768,208,-85.3512
3.94741101154e-07,3.43482982316,3.43481640197,211,-84.3204
3.94741101154e-07,3.43901407884,3.43899947342,215,-82.946
3.94741101154e-07,3.44696376987,3.44694798023,216,-82.6024
3.94741101154e-07,3.45114920977,3.45113539383,214,-83.2896
3.94741101154e-07,3.45531214942,3.45529912296,213,-83.6332
3.94741101154e-07,3.45946798373,3.45945495728,216,-82.6024
3.94741101154e-07,3.46739083237,3.46737543747,211,-84.3204
3.94741101154e-07,3.47163587818,3.47162245698,211,-84.3204
3.94741101154e-07,3.47585289736,3.47583908142,211,-84.3204
3.94741101154e-07,3.47999531048,3.47998228402,207,-85.6948
3.94741101154e-07,3.48788894828,3.48787315863,209,-85.0076
3.94741101154e-07,3.49206688809,3.49205386163,209,-85.0076
3.94741101154e-07,3.49633364465,3.49632022346,209,-85.0076
3.94741101154e-07,3.50426557234,3.50424859847,210,-84.664
3.94741101154e-07,3.5084593018,3.50844627534,212,-83.9768
3.94741101154e-07,3.51264750488,3.51263487317,213,-83.6332
3.94741101154e-07,3.51682939211,3.51681439194,213,-83.6332
3.94741101154e-07,3.52478816219,3.52477237254,214,-83.2896
3.94741101154e-07,3.52891241721,3.52889899602,213,-83.6332
3.94741101154e-07,3.53312154157,3.53310693615,214,-83.2896
3.94741101154e-07,3.53727974433,3.53726632314,215,-82.946
3.94741101154e-07,3.54518404014,3.5451682505,214,-83.2896
3.94741101154e-07,3.54942040164,3.54940619096,216,-82.6024
3.94741101154e-07,3.55364176298,3.55362834178,216,-82.6024
3.94741101154e-07,3.56168106024,3.56166448112,217,-82.2588
3.94741101154e-07,3.56584242093,3.56582544706,217,-82.2588
3.94741101154e-07,3.57007444028,3.57005944012,217,-82.2588
3.94741101154e-07,3.57415764223,3.57414224732,217,-82.2588
3.94741101154e-07,3.58210417533,3.58208720147,217,-82.2588
3.94741101154e-07,3.58629237842,3.586277773,217,-82.2588
3.94741101154e-07,3.59046913401,3.59045610755,218,-81.9152
3.94741101154e-07,3.59462615255,3.59461312609,219,-81.5716
3.94741101154e-07,3.60258610685,3.60257031721,219,-81.5716
3.94741101154e-07,3.60682483679,3.60680628396,219,-81.5716
3.94741101154e-07,3.61092343365,3.61091001245,218,-81.9152
3.94741101154e-07,3.61898444167,3.61896904677,219,-81.5716
3.94741101154e-07,3.623195145,3.62318132906,218,-81.9152
3.94741101154e-07,3.62730439986,3.62729097867,220,-81.228
3.94741101154e-07,3.63147128693,3.63145786573,221,-80.8844
3.94741101154e-07,3.63944308346,3.6394280833,220,-81.228
3.94741101154e-07,3.64366562902,3.64363365499,220,-81.228
3.94741101154e-07,3.64786804279,3.64785462159,219,-81.5716
3.94741101154e-07,3.65200769271,3.6519883504,221,-80.8844
3.94741101154e-07,3.65989264621,3.65987251441,221,-80.8844
3.94741101154e-07,3.6640915073,3.66407571766,221,-80.8844
3.94741101154e-07,3.66830536856,3.66828523676,221,-80.8844
3.94741101154e-07,3.67629729689,3.67627953354,220,-81.228
3.94741101154e-07,3.68048194731,3.68046773663,220,-81.228
3.94741101154e-07,3.68466699246,3.68464922911,221,-80.8844
3.94741101154e-07,3.68883072159,3.68881611617,220,-81.228
3.94741101154e-07,3.69682107096,3.69680330761,220,-81.228
3.94741101154e-07,3.70102151102,3.70100769508,220,-81.228
3.94741101154e-07,3.70518326645,3.70516945051,219,-81.5716
3.94741101154e-07,3.70946107576,3.70943857552,220,-81.228
3.94741101154e-07,3.7172599757,3.71724418606,220,-81.228
3.94741101154e-07,3.72143002069,3.72141699424,219,-81.5716
3.94741101154e-07,3.72559493405,3.72558269708,219,-81.5716
3.94741101154e-07,3.72981511116,3.72979932152,219,-81.5716
3.94741101154e-07,3.73779835519,3.73778414451,219,-81.5716
3.94741101154e-07,3.74199879525,3.74198537405,218,-81.9152
3.94741101154e-07,3.74617081395,3.74615739275,219,-81.5716
3.94741101154e-07,3.75413432092,3.75411734706,219,-81.5716
3.94741101154e-07,3.75832528719,3.75831068177,219,-81.5716
3.94741101154e-07,3.76247401617,3.76246020023,220,-81.228
3.94741101154e-07,3.7666598508,3.76664642961,219,-81.5716
3.94741101154e-07,3.77465454233,3.77463835794,212,-83.9768
3.94741101154e-07,3.77877327097,3.77876024452,210,-84.664
3.94741101154e-07,3.78294963182,3.78293700011,209,-85.0076
3.94741101154e-07,3.7871358612,3.78712283475,208,-85.3512
3.94741101154e-07,3.79511831575,3.79510213137,206,-86.0384
3.94741101154e-07,3.79933533493,3.79932230848,207,-85.6948
3.94741101154e-07,3.80349195873,3.80347893227,206,-86.0384
3.94741101154e-07,3.8114688869,3.81145388674,206,-86.0384
3.94741101154e-07,3.81563656345,3.81562393173,205,-86.382
3.94741101154e-07,3.81984292462,3.81983029291,205,-86.382
3.94741101154e-07,3.82400112738,3.82398810092,205,-86.382
3.94741101154e-07,3.83192081809,3.83190502845,206,-86.0384
3.94741101154e-07,3.83611178436,3.83609836317,205,-86.382
3.94741101154e-07,3.8402956453,3.8402822241,205,-86.382
