2018-01-19 12:19:52.597000
7.89482202308e-07
StartTime,SignalRecieved Time, elasped time,loadcell_analog,loadcell_kg
7.89482202308e-07,0.057962204329,0.0578935193774 , -2.706144e-05
7.89482202308e-07,0.313565356889,0.313538119753 , -2.691336e-05
7.89482202308e-07,0.569528118593,0.569500881457 , -2.8369017e-05
7.89482202308e-07,0.825572986445,0.825545749309 , -2.7046539e-05
7.89482202308e-07,1.08153574815,1.08150969524 , -2.7042814e-05
7.89482202308e-07,1.33754745775,1.33751232579 , -2.8045848e-05
7.89482202308e-07,1.59343206071,1.59342061322 , -2.6793219e-05
7.89482202308e-07,1.84951363949,1.84948956028 , -2.7529895e-05
7.89482202308e-07,2.1055802181,2.10555298097 , -2.8247014e-05
7.89482202308e-07,2.36155008515,2.36152521646 , -2.6797876e-05
7.89482202308e-07,2.61753811028,2.61751126788 , -2.7854927e-05
7.89482202308e-07,2.8735288986,2.87350205621 , -2.7921051e-05
7.89482202308e-07,3.1295540294,3.12952679226 , -2.6614405e-05
7.89482202308e-07,3.38554323876,3.38552547541 , -2.8099865e-05
7.89482202308e-07,3.64153639552,3.64151823743 , -2.7783215e-05
7.89482202308e-07,3.89754849987,3.89753073652 , -2.6512891e-05
7.89482202308e-07,4.15349784037,4.15347849806 , -2.8277747e-05
7.89482202308e-07,4.40954862934,4.40952968177 , -2.7454458e-05
7.89482202308e-07,4.66548178546,4.66546915375 , -2.6476569e-05
7.89482202308e-07,4.92154599563,4.92152783754 , -2.8322451e-05
7.89482202308e-07,5.17748546761,5.17747362537 , -2.6980415e-05
7.89482202308e-07,5.43342138691,5.43341072891 , -2.7215108e-05
7.89482202308e-07,5.68943428074,5.68942164902 , -2.8169714e-05
7.89482202308e-07,5.9455253333,5.94550638573 , -1.7090701e-05
7.89482202308e-07,6.20151809533,6.20149993724 , 9.676442e-06
7.89482202308e-07,6.45753177863,6.45751362054 , 9.741634e-06
7.89482202308e-07,6.71351388265,6.71349532982 , 1.1849217e-05
7.89482202308e-07,6.96949282874,6.96947585487 , 1.0862947e-05
7.89482202308e-07,7.22555467046,7.2255349334 , 1.0602176e-05
7.89482202308e-07,7.4815446693,7.48151861639 , -2.4173409e-05
7.89482202308e-07,7.73745927259,7.73744032501 , -2.8153881e-05
7.89482202308e-07,7.99352821965,7.99351085104 , -2.7775764e-05
7.89482202308e-07,8.24948269179,8.24946374421 , -2.6699156e-05
7.89482202308e-07,8.50549874354,8.50547940123 , -2.7113594e-05
7.89482202308e-07,8.76146624214,8.7614476893 , 7.756054e-06
7.89482202308e-07,9.01753242601,9.01751268895 , 1.2022443e-05
7.89482202308e-07,9.2734778191,9.27345926627 , 1.0366552e-05
7.89482202308e-07,9.52952860807,9.52951123946 , 1.0964461e-05
7.89482202308e-07,9.7854724222,9.78545150092 , -2.5942922e-05
7.89482202308e-07,10.0414924214,10.0414750528 , -2.8485432e-05
7.89482202308e-07,10.2975163679,10.2974926835 , -2.7514994e-05
7.89482202308e-07,10.5535201827,10.5534941298 , -2.6726164e-05
7.89482202308e-07,10.8094399176,10.8094213648 , -2.7909875e-05
7.89482202308e-07,11.0655649179,11.0655475493 , 7.554889e-06
7.89482202308e-07,11.3214396524,11.3214199153 , 1.1547469e-05
7.89482202308e-07,11.5775085994,11.5774912308 , 1.0283664e-05
7.89482202308e-07,11.833467019,11.833442545 , 1.1530705e-05
7.89482202308e-07,12.0894866234,12.0894672811 , -2.6716851e-05
7.89482202308e-07,12.3454438587,12.3454233322 , -2.8373674e-05
7.89482202308e-07,12.6014792528,12.6014610947 , -2.6869588e-05
7.89482202308e-07,12.857455041,12.8574349092 , -2.7503818e-05
7.89482202308e-07,13.1134450398,13.113424908 , -2.8039329e-05
7.89482202308e-07,13.3694330649,13.3694129331 , -2.6705675e-05
7.89482202308e-07,13.6254487219,13.6254329323 , -2.794154e-05
7.89482202308e-07,13.8814249048,13.881406352 , -2.8212555e-05
7.89482202308e-07,14.1374456935,14.1374287196 , -2.6543625e-05
7.89482202308e-07,14.393427008,14.393407271 , -2.789218e-05
7.89482202308e-07,14.6494738496,14.649453323 , -1.8436462e-05
7.89482202308e-07,14.9054192427,14.9054006898 , 1.1387281e-05
7.89482202308e-07,15.1614842423,15.1614649 , 1.0411255e-05
7.89482202308e-07,15.4174292407,15.4174083194 , 1.0862015e-05
7.89482202308e-07,15.673465819,15.6734480556 , 1.976267e-06
7.89482202308e-07,15.9294163437,15.9293985804 , -2.8479844e-05
7.89482202308e-07,16.1854584484,16.185440685 , -2.7312897e-05
7.89482202308e-07,16.4414148942,16.4413971309 , -2.6856549e-05
7.89482202308e-07,16.6974739727,16.6974538409 , -2.5418587e-05
7.89482202308e-07,16.9534134447,16.9533980498 , 1.0424294e-05
7.89482202308e-07,17.2094512072,17.2094330491 , 1.1614524e-05
7.89482202308e-07,17.4654743643,17.465455022 , 1.0516495e-05
7.89482202308e-07,17.7214592315,17.7214434419 , 1.1998229e-05
7.89482202308e-07,17.9774014667,17.9773821244 , -2.5864691e-05
7.89482202308e-07,18.2334238343,18.233404492 , -2.8466806e-05
7.89482202308e-07,18.4894047541,18.4893873855 , -2.7067028e-05
7.89482202308e-07,18.7454610694,18.7454417271 , -2.6683323e-05
7.89482202308e-07,19.0014269891,19.001407252 , 8.540228e-06
7.89482202308e-07,19.2574655411,19.2574454093 , 1.2279488e-05
7.89482202308e-07,19.5134219869,19.5134026446 , 1.0857359e-05
7.89482202308e-07,19.7694550125,19.7694356702 , 9.503216e-06
7.89482202308e-07,20.0254110636,20.0253933003 , -2.6513822e-05
7.89482202308e-07,20.2814294838,20.2814132995 , -2.8287061e-05
7.89482202308e-07,20.5374048773,20.5373863244 , -2.7365051e-05
7.89482202308e-07,20.7934351397,20.7934134289 , -2.6721507e-05
7.89482202308e-07,21.0494354018,21.0494085594 , -2.8223731e-05
7.89482202308e-07,21.3054301375,21.3054107952 , -2.7295202e-05
7.89482202308e-07,21.5614327681,21.561416189 , -2.7252361e-05
7.89482202308e-07,21.8173907929,21.8173718453 , 7.7486e-07
7.89482202308e-07,22.0734305291,22.0734115815 , 1.221709e-05
7.89482202308e-07,22.3294256596,22.3294102647 , -1.347065e-05
7.89482202308e-07,22.5854310533,22.5854121058 , -2.8273091e-05
7.89482202308e-07,22.8414309207,22.8414135521 , -2.692733e-05
7.89482202308e-07,23.0974493409,23.0974311828 , -4.677102e-06
7.89482202308e-07,23.3534582873,23.353438945 , 1.0967255e-05
7.89482202308e-07,23.60941197,23.6093934171 , 1.2648292e-05
7.89482202308e-07,23.8653810475,23.8653617052 , -2.7514063e-05
